what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495535378158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495535378173
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495535379172
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1495535383230
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1495535384448
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1495535388821
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1495535627928
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1495535632282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495535665092
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495535785306
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1495535785321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495535787537
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495535896679
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1495535897802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495535899035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495535903357
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1495535903373
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495535942839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495535942870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495535942901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495535943978
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495535946340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495535949398
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1495535953440
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1495535954142
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1495535958481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495536118312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495536294734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495536295795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495536300212
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1495536300227
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1495536303300
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1495536304002
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1495536308376
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1495536460526
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1495536461665
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1495536463085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495536470514
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495536470545
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495536470576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495536472074
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1495536500304
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1495536500413
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1495536506701
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1495536508339
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1495536520153
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1495536526832
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1495536527924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1495536528439
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1495536530204
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1495536531422
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1495536531952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495536551329
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495536551361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495536551392
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495536553250
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1495536556231
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1495536556949
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1495536561290
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1495536638998
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1495536643370
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1495536682693
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495536682865
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1495536683645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495536684347
executed,command,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1495536684378
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1495536687001
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1495536687734
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1495536687890
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1495536689359
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1495536692076
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1495536756776
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1495536773643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1495536774142
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1495536774282
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1495536776634
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1495536779646
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1495536787120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1495536795840
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1495536795950
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1495536796792
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1495536804970
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1495536805627
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1495536810014
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1495536832389
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1495536836791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495536898077
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495536904083
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1495536908734
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1495536913105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495536959824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495536962055
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495536962675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495536965124
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1495536967340
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1495536971713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495536990561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495536991622
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1495536993886
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1495536998211
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495537330846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495537332593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495537333280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495537335152
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1495537337307
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1495537341662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495537364312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495537365420
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1495537367666
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1495537372055
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1495537406679
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1495537410564
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1495537411687
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1495537413309
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1495537417601
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1495537441990
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1495537443098
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1495537444611
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1495537446171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1495537447092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1495537450729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495537454396
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1495537455737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495537455737
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1495537455753
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495537456486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495537458408
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1495537460997
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1495537461699
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1495537465960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495537721519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495538272817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495538276253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495538276659
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495538280996
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495538282291
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1495538282415
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1495538282462
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1495538282789
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1495538282789
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1495538282789
stopped,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1495538283803
stopped,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1495538283803
stopped,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1495538283803
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1495538283803
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1495538283803
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1495538283803
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1495538283803
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1495538283803
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1495538283803
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1495538283819
